activation_date,latitude,longitude,gym,lift,swimming_pool,negotiable,property_size,property_age,bathroom,cup_board,floor,total_floor,balconies,rent,type_BHK1,type_BHK2,type_BHK3,type_BHK4,type_BHK4PLUS,type_RK1,lease_ANYONE,lease_BACHELOR,lease_COMPANY,lease_FAMILY,fur_FULLY_FURNISHED,fur_NOT_FURNISHED,fur_SEMI_FURNISHED,parking_BOTH,parking_FOUR_WHEELER,parking_NONE,parking_TWO_WHEELER,face_E,face_N,face_NE,face_NW,face_S,face_SE,face_SW,face_W,water_BOREWELL,water_CORPORATION,water_CORP_BORE,building_AP,building_GC,building_IF,building_IH,"""INTERNET""","""AC""","""CLUB""","""INTERCOM""","""POOL""","""CPA""","""FS""","""SERVANT""","""SECURITY""","""SC""","""GP""","""PARK""","""RWH""","""STP""","""HK""","""PB""","""VP"""
23-07-2018 20:01,12.99590611,77.56461881,0,0,0,1,450,0,1,1,0,2,1,8000,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
06-01-2018 14:48,12.90873405,77.54837381,0,0,0,1,1500,16,2,1,1,2,0,9500,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
17-10-2017 17:09,12.98312615,77.53809247,0,0,0,1,800,8,2,2,2,2,1,14000,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
22-08-2017 19:33,12.95346356,77.59302909,0,0,0,1,700,1,1,1,2,2,1,12000,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
21-06-2018 16:57,12.9948372,77.76300687,0,0,0,1,750,0,1,1,0,3,1,8000,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
07-08-2018 21:03,12.9701443,77.7668229,1,1,1,1,1175,1,2,2,3,3,1,17000,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
07-03-2018 16:55,12.9049439,77.6193591,0,1,1,1,1251,3,2,2,3,5,3,20000,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
04-04-2018 19:48,12.92140163,77.60363202,0,1,0,0,1000,1,2,2,1,8,1,18000,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
31-07-2017 15:41,12.97210593,77.64978066,0,0,0,0,600,15,2,0,0,2,0,15000,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
27-04-2018 20:36,12.90827484,77.56404962,0,0,0,1,1000,15,2,0,2,3,1,15000,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
22-01-2018 18:21,12.9394677,77.692292,1,1,1,0,1800,11,3,3,0,4,3,27500,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
06-10-2018 21:06,12.94269706,77.60905257,0,0,0,1,500,4,1,1,2,3,1,9000,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
22-04-2018 18:15,12.90679027,77.60800428,0,0,0,1,780,10,2,2,1,1,0,15000,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
25-06-2018 22:15,12.92646474,77.55099226,0,0,0,0,900,15,2,2,0,1,0,16000,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
10-11-2017 15:43,12.9088006,77.6842281,1,1,1,0,1600,6,3,3,0,4,1,45000,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
26-07-2018 15:19,12.99240944,77.66336392,1,1,1,1,1600,10,2,3,2,5,2,30000,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
25-10-2017 16:08,12.93214647,77.62734904,0,0,0,1,900,15,1,0,0,3,0,25000,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
04-10-2018 13:58,12.9020624,77.6640759,1,1,1,1,1300,0,2,2,14,18,1,32000,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
23-03-2018 12:45,12.97174869,77.65680905,0,0,0,1,1150,23,2,2,1,3,0,25000,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
31-03-2018 17:28,12.91189054,77.54606233,0,0,0,1,600,4,1,1,1,4,0,9000,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
17-03-2018 21:13,12.9483845,77.71862689,1,1,1,0,1400,2,2,2,4,4,0,21000,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
07-01-2017 14:49,12.9106097,77.6768315,1,1,0,1,1600,6,3,3,2,5,2,24000,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
31-08-2017 14:50,12.99961238,77.68654159,0,0,0,1,900,5,2,2,0,2,0,12500,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
08-10-2017 15:03,12.9242199,77.5191195,0,0,0,1,1200,4,2,2,1,3,0,11000,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
17-04-2018 14:01,12.9706856,77.7069747,0,0,0,1,1251,3,2,2,6,6,1,25000,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
18-07-2017 19:58,12.966917,77.7412292,1,1,0,1,1200,0,2,3,2,6,2,20000,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
19-06-2018 18:15,12.95861275,77.64903784,0,1,0,1,1200,5,2,7,3,4,1,30000,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
28-02-2018 16:47,12.92689584,77.5481249,0,0,0,1,2400,22,4,3,0,2,0,32000,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
16-08-2017 16:35,12.9264579,77.6762179,1,1,0,1,1000,5,2,2,1,4,1,21000,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
21-04-2018 14:15,12.95065796,77.62458796,0,0,0,1,750,8,1,2,1,2,1,11000,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
24-05-2018 15:12,12.95607151,77.6395923,0,1,0,1,1700,8,3,4,1,2,3,42000,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
29-06-2018 16:43,12.90438142,77.67590059,0,0,0,1,1100,3,2,2,1,3,1,16500,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
22-06-2018 18:34,12.99913614,77.61948012,0,0,0,1,2000,15,2,3,1,2,2,26000,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
19-04-2018 14:41,12.94586064,77.54860105,0,0,0,1,600,6,1,2,0,2,0,9000,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
22-07-2017 14:17,12.92924877,77.57304427,0,0,0,1,1500,5,1,2,3,3,0,12500,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
17-07-2018 11:50,12.9254533,77.546757,0,0,0,0,950,10,1,2,2,2,1,12000,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
22-06-2018 12:03,12.9659916,77.7025354,0,1,0,1,1300,8,2,3,4,4,3,22000,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
27-05-2018 18:15,12.9882809,77.6980805,1,1,0,1,1685,7,3,6,3,4,3,30000,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
22-07-2018 17:34,12.97403762,77.56127173,0,0,0,1,700,1,1,0,2,4,1,12000,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
23-06-2018 13:19,12.9625452,77.67493557,0,0,0,1,1200,0,2,2,0,3,0,15000,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
03-01-2018 15:30,12.90771346,77.68036522,0,0,0,1,1515,1,3,6,1,5,2,27000,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
14-08-2017 16:13,12.97564247,77.53144815,0,1,0,0,1450,2,2,3,1,5,2,30000,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
07-06-2017 18:33,12.96213445,77.5344142,0,0,0,1,750,15,1,1,1,2,1,9000,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
27-07-2017 15:14,12.92452564,77.50785561,0,1,0,1,1400,0,1,1,2,4,1,9500,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
29-10-2017 20:40,12.97630123,77.7408082,1,1,1,1,1225,3,2,2,2,4,2,24000,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
03-03-2018 11:03,12.96423239,77.72490287,1,1,1,0,180,2,1,1,0,3,0,8000,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
10-02-2017 16:34,12.90501626,77.68050171,0,0,0,1,800,10,2,2,2,2,2,16500,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
02-10-2018 14:43,12.96760877,77.75485721,1,0,0,1,1000,5,2,2,0,2,0,14000,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
27-07-2018 15:09,12.95278838,77.71067669,0,0,0,1,1100,1,2,6,2,3,1,19000,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
29-07-2017 19:32,12.9548498,77.7244849,1,1,0,1,1200,1,2,4,1,5,2,23000,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
24-10-2017 14:04,12.9206798,77.6741922,1,1,1,1,1700,4,2,3,1,11,3,35000,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
05-09-2018 15:53,12.96626418,77.71781591,1,1,0,1,800,5,1,2,1,5,2,16500,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
07-07-2018 14:26,12.94715974,77.70363417,0,0,0,1,750,0,2,2,1,4,1,15000,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
12-07-2017 10:34,12.90990738,77.60000527,0,0,0,0,600,4,1,0,2,2,0,12500,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
17-04-2018 18:05,12.90893568,77.55816742,0,0,0,0,750,3,2,2,1,3,0,10000,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
03-10-2018 17:35,12.93038439,77.56655644,0,0,0,1,1000,5,2,2,0,2,0,15000,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
27-06-2018 15:11,12.90594213,77.63865655,0,0,0,1,300,0,1,1,3,3,0,8000,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
04-12-2018 10:26,12.92410248,77.61491831,1,0,0,1,450,9,1,0,1,1,1,12000,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
23-06-2018 10:57,12.95596354,77.5982813,0,0,0,0,1000,7,1,3,1,2,1,20000,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
07-10-2017 18:37,12.90340306,77.57190906,0,0,0,0,1800,10,3,3,7,8,3,35000,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
12-12-2017 16:31,12.96525192,77.71337632,0,1,0,1,1500,4,3,3,2,5,3,36000,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
07-02-2017 21:22,12.98165821,77.7289974,0,0,0,1,1000,2,2,2,1,2,2,15000,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
31-07-2017 17:26,12.97746361,77.6808103,0,1,0,0,975,3,2,2,1,3,2,16000,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
07-01-2017 12:00,12.90948508,77.61109078,0,0,0,0,600,0,2,2,1,2,0,10000,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
14-01-2018 14:46,12.94199467,77.69631195,1,1,1,1,1325,7,2,2,5,6,4,24000,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
06-09-2018 22:49,12.92108839,77.61801548,0,0,0,1,700,2,1,1,0,1,0,10500,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
01-07-2018 19:10,12.9075337,77.5656904,0,0,0,1,600,5,1,2,1,2,1,11000,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
02-10-2018 11:59,12.97114943,77.75049758,1,1,1,1,1400,1,3,5,2,4,1,28000,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
02-09-2018 22:00,12.9495026,77.7188918,1,1,1,1,1285,4,2,2,2,3,2,20000,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
30-03-2018 20:53,12.99064178,77.67476991,0,0,0,1,1000,8,2,2,0,1,1,15000,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
01-08-2018 17:42,12.9693604,77.6657224,0,1,0,1,1500,10,3,3,0,2,3,27000,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
16-10-2017 22:41,12.9672257,77.7394432,1,1,0,1,1145,0,2,2,0,4,2,21000,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
08-09-2017 18:05,12.9275068,77.54612198,0,0,0,0,1350,9,3,3,2,4,0,18000,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
31-01-2018 20:47,12.93599564,77.6165583,0,0,0,1,1100,1,2,0,4,4,1,30000,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
15-04-2018 20:04,12.9186206,77.6241007,1,1,0,1,1100,1,2,4,0,4,0,29000,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
02-04-2018 14:27,12.9141041,77.7164282,1,1,1,1,2100,3,3,3,1,10,5,22000,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
13-06-2018 08:37,12.9834759,77.7755112,0,1,0,1,1075,1,2,2,1,5,1,17000,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
10-04-2017 11:10,12.97234428,77.6975906,0,0,0,1,350,5,1,1,1,1,1,9000,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
06-04-2018 17:50,12.9498718,77.7181144,0,0,0,1,885,7,2,5,2,3,1,19500,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
02-02-2018 11:47,12.98537087,77.76304973,1,1,1,1,1450,3,2,2,4,4,2,27000,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
01-12-2018 15:34,12.90298952,77.57485723,0,0,0,1,800,5,1,1,0,0,0,12000,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
25-04-2018 17:14,12.92051525,77.55019027,1,1,1,1,880,15,2,2,1,8,0,13500,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
21-12-2017 20:10,12.95342331,77.54094233,0,0,0,1,600,20,2,2,1,2,0,12000,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
19-01-2018 18:10,12.9753642,77.7510562,1,1,0,0,1100,1,2,2,3,4,1,17000,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
24-05-2018 20:00,12.90964161,77.58144475,0,0,0,1,1100,15,2,3,1,2,1,17500,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
04-05-2018 18:23,12.9996889,77.6662679,1,1,1,1,1586,2,3,3,7,10,1,32000,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
03-05-2018 10:36,12.90150974,77.62909409,1,1,1,1,1620,3,3,3,7,24,2,35000,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
06-02-2018 19:14,12.9617025,77.66108887,0,0,0,1,1300,4,2,2,0,2,2,17000,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
01-11-2018 14:28,12.90432913,77.67548216,0,0,0,1,650,5,1,1,0,3,0,11000,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
16-08-2017 15:35,12.9543543,77.7166373,1,1,1,1,1350,10,2,3,2,3,3,21000,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
20-01-2018 20:50,12.91390771,77.60798723,0,0,0,1,1900,6,3,4,1,1,2,40000,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
20-11-2017 16:54,12.91070019,77.60618184,0,0,0,1,800,20,2,2,0,2,0,16000,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
